::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
 Photoionisation model P6, MAPPINGS V v5.1.13 
::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
 (Diffuse Field , Robust Integration, Radiation Pressure)

 Run   :, example II                                                                                      
 Input :, INTERACTIVE                     
 Output:, photn0001.ph6                   

 Abundances:
 El.,log[X/H],12+[X/H],log[Del],log[Dep],log[Gas],12+[Gas], Mass Fr.
     3218.193,  3.8526E+00,  3.1908E-05, Ne II    , RB  ,    4
     3239.737,  3.8270E+00,  3.3200E-04, Fe III   , CM  ,    2
     3241.502,  3.8249E+00,  1.4844E-05, Na IV    , CM  ,    2
     3244.095,  3.8218E+00,  2.1723E-05, Ne II    , RB  ,    4
     3286.191,  3.7729E+00,  9.3815E-05, Fe III   , CM  ,    2
     3297.726,  3.7597E+00,  1.2094E-05, Ne II    , RB  ,    4
     3301.559,  3.7553E+00,  2.7588E-05, Fe III   , CM  ,    2
     3307.567,  3.7485E+00,  2.5512E-05, Fe III   , CM  ,    2
     3319.219,  3.7353E+00,  6.6542E-05, Fe III   , CM  ,    2
     3322.540,  3.7316E+00,  4.8279E-04, Fe III   , CM  ,    2
     3327.153,  3.7264E+00,  1.4251E-05, Ne II    , RB  ,    4
     3332.997,  3.7199E+00,  1.4139E-05, Fe III   , CM  ,    2
     3334.836,  3.7179E+00,  5.3159E-05, Ne II    , RB  ,    4
     3334.898,  3.7178E+00,  1.0225E-04, Fe III   , CM  ,    2
     3342.181,  3.7097E+00,  2.4516E-03, Ne III   , CM  ,    2
     3342.799,  3.7090E+00,  6.5154E-05, Cl III   , CM  ,    2
     3344.395,  3.7072E+00,  1.0998E-05, Ne II    , RB  ,    4
     3345.821,  3.7056E+00,  8.4349E-04, Ne V     , CM  ,    2
     3353.174,  3.6975E+00,  2.6056E-05, Cl III   , CM  ,    2
     3355.016,  3.6955E+00,  2.7736E-05, Ne II    , RB  ,    4
     3355.484,  3.6950E+00,  4.8942E-05, Fe III   , CM  ,    2
     3356.565,  3.6938E+00,  8.7238E-05, Fe III   , CM  ,    2
     3360.597,  3.6894E+00,  1.0945E-05, Ne II    , RB  ,    4
     3366.206,  3.6832E+00,  4.3366E-05, Fe III   , CM  ,    2
     3367.218,  3.6821E+00,  2.4437E-05, Ne II    , RB  ,    4
     3371.417,  3.6775E+00,  3.5564E-04, Fe III   , CM  ,    2
     3388.417,  3.6591E+00,  1.7013E-05, Ne II    , RB  ,    4
     3389.794,  3.6576E+00,  1.1893E-05, Fe II    , CM  ,    2
     3406.189,  3.6400E+00,  1.5450E-04, Fe III   , CM  ,    2
     3425.881,  3.6190E+00,  2.3621E-03, Ne V     , CM  ,    2
     3428.796,  3.6160E+00,  3.3966E-05, Fe III   , CM  ,    2
     3586.317,  3.4571E+00,  2.7930E-05, Fe VII   , CM  ,    2
     3613.642,  3.4310E+00,  4.3677E-03, He I     , RCBS,    3
     3662.497,  3.3852E+00,  1.5815E-05, Fe VI    , CM  ,    2
     3664.073,  3.3838E+00,  1.1669E-05, Ne II    , RB  ,    4
     3694.213,  3.3562E+00,  2.7010E-05, Ne II    , RB  ,    4
     3697.158,  3.3535E+00,  1.0382E-02, H  I     , RCAB,    1
     3703.859,  3.3474E+00,  1.2492E-02, H  I     , RCAB,    1
     3709.622,  3.3422E+00,  1.0683E-05, Ne II    , RB  ,    4
     3711.977,  3.3401E+00,  1.5180E-02, H  I     , RCAB,    1
     3713.079,  3.3391E+00,  3.5851E-05, Ne II    , RB  ,    4
     3721.629,  3.3314E+00,  1.1582E-02, S  III   , CM  ,    2
     3721.945,  3.3312E+00,  1.8730E-02, H  I     , RCAB,    1
     3726.032,  3.3275E+00,  2.9704E-01, O  II    , CM  ,    2
     3727.107,  3.3266E+00,  1.9827E-05, Ne II    , RB  ,    4
     3728.815,  3.3250E+00,  4.2725E-01, O  II    , CM  ,    2
     3734.375,  3.3201E+00,  2.3433E-02, H  I     , RCAB,    1
     3750.158,  3.3061E+00,  2.9974E-02, H  I     , RCAB,    1
     3755.704,  3.3012E+00,  1.9454E-05, Fe V     , CM  ,    2
     3758.924,  3.2984E+00,  3.9077E-05, Fe VII   , CM  ,    2
     3766.259,  3.2920E+00,  1.1353E-05, Ne II    , RB  ,    4
     3770.637,  3.2882E+00,  3.9071E-02, H  I     , RCAB,    1
     3777.133,  3.2825E+00,  1.0492E-05, Ne II    , RB  ,    4
     3783.221,  3.2772E+00,  1.4829E-05, Fe V     , CM  ,    2
     3794.940,  3.2671E+00,  3.7211E-05, Fe V     , CM  ,    2
     3797.171,  3.2652E+00,  1.5738E-04, S  III   , CM  ,    2
     3797.904,  3.2645E+00,  5.2241E-02, H  I     , RCAB,    1
     3813.503,  3.2512E+00,  1.9610E-05, He II    , RCAB,    1
     3833.807,  3.2340E+00,  2.3061E-05, He II    , RCAB,    1
     3835.391,  3.2326E+00,  7.2164E-02, H  I     , RCAB,    1
     3839.275,  3.2294E+00,  3.8254E-05, Fe V     , CM  ,    2
     3858.080,  3.2136E+00,  2.7373E-05, He II    , RCAB,    1
     3862.595,  3.2099E+00,  1.0990E-05, Si II    , CC  ,    3
     3868.764,  3.2047E+00,  3.4135E-01, Ne III   , CM  ,    2
     3882.194,  3.1937E+00,  1.1000E-05, O  II    , RCB ,    4
     3887.451,  3.1893E+00,  3.2860E-05, He II    , RCAB,    1
     3888.643,  3.1884E+00,  8.9114E-02, He I     , RCBT,    3
     3889.056,  3.1880E+00,  1.0379E-01, H  I     , RCAB,    1
     3889.403,  3.1877E+00,  1.2312E-05, Fe VI    , CM  ,    2
     3891.281,  3.1862E+00,  2.3259E-05, Fe V     , CM  ,    2
     3895.223,  3.1830E+00,  1.6379E-05, Fe V     , CM  ,    2
     3923.488,  3.1601E+00,  3.9931E-05, He II    , RCAB,    1
     3933.493,  3.1520E+00,  1.0459E-05, Fe IV    , CM  ,    2
     3933.663,  3.1519E+00,  2.3028E-05, Ca II    , CM  ,    2
     3964.729,  3.1272E+00,  8.8709E-03, He I     , RCBS,    3
     3967.471,  3.1250E+00,  1.0284E-01, Ne III   , CM  ,    2
     3968.440,  3.1243E+00,  4.9207E-05, He II    , RCAB,    1
     3968.469,  3.1242E+00,  1.1595E-05, Ca II    , CM  ,    2
     3970.079,  3.1230E+00,  1.5731E-01, H  I     , RCAB,    1
     4008.345,  3.0932E+00,  4.6646E-05, Fe III   , CM  ,    2
     4011.680,  3.0906E+00,  3.0967E-05, Ne III   , CM  ,    2
     4025.608,  3.0799E+00,  6.1642E-05, He II    , RCAB,    1
     4026.209,  3.0794E+00,  1.6893E-02, He I     , RCBT,    3
     4068.600,  3.0473E+00,  3.4128E-03, S  II    , CM  ,    2
     4069.623,  3.0466E+00,  3.2572E-05, O  II    , RCB ,    4
     4069.882,  3.0464E+00,  5.1998E-05, O  II    , RCB ,    4
     4071.241,  3.0454E+00,  3.1491E-05, Fe V     , CM  ,    2
     4072.152,  3.0447E+00,  7.8761E-05, O  II    , RCB ,    4
     4075.862,  3.0419E+00,  1.1371E-04, O  II    , RCB ,    4
     4076.349,  3.0415E+00,  1.0960E-03, S  II    , CM  ,    2
     4078.842,  3.0397E+00,  1.1999E-05, O  II    , RCB ,    4
     4079.698,  3.0391E+00,  1.3279E-05, Fe III   , CM  ,    2
     4085.112,  3.0350E+00,  1.4704E-05, O  II    , RCB ,    4
     4089.288,  3.0319E+00,  3.2930E-05, O  II    , RCB ,    4
     4092.929,  3.0292E+00,  1.0690E-05, O  II    , RCB ,    4
     4097.257,  3.0260E+00,  2.0130E-05, O  II    , RCB ,    4
     4100.048,  3.0240E+00,  7.8673E-05, He II    , RCAB,    1
     4101.742,  3.0227E+00,  2.5636E-01, H  I     , RCAB,    1
     4104.990,  3.0203E+00,  1.7086E-05, O  II    , RCB ,    4
     4119.217,  3.0099E+00,  2.8605E-05, O  II    , RCB ,    4
     4120.835,  3.0087E+00,  1.7936E-03, He I     , RCBT,    3
     4132.800,  3.0000E+00,  1.7688E-05, O  II    , RCB ,    4
     4143.153,  2.9925E+00,  3.6512E-05, Fe V     , CM  ,    2
     4144.201,  2.9918E+00,  4.2928E-05, Fe IV    , CM  ,    2
     4152.343,  2.9859E+00,  2.1446E-05, Fe IV    , CM  ,    2
     4153.298,  2.9852E+00,  2.5274E-05, O  II    , RCB ,    4
     4180.595,  2.9657E+00,  1.7670E-05, Fe V     , CM  ,    2
     4199.838,  2.9521E+00,  1.0279E-04, He II    , RCAB,    1
     4206.595,  2.9474E+00,  7.6066E-05, Fe IV    , CM  ,    2
     4208.880,  2.9458E+00,  7.0572E-05, Fe IV    , CM  ,    2
     4227.193,  2.9330E+00,  1.8676E-04, Fe V     , CM  ,    2
     4243.974,  2.9214E+00,  4.5534E-05, Fe II    , CM  ,    2
     4267.140,  2.9056E+00,  3.4145E-05, C  II    , RB  ,    4
     4275.551,  2.8998E+00,  1.7875E-05, O  II    , RCB ,    4
     4276.837,  2.8990E+00,  1.8566E-05, Fe II    , CM  ,    2
     4303.823,  2.8808E+00,  1.3600E-05, O  II    , RCB ,    4
     4338.677,  2.8576E+00,  1.3797E-04, He II    , RCAB,    1
     4340.471,  2.8565E+00,  4.6974E-01, H  I     , RCAB,    1
     4342.003,  2.8555E+00,  1.8143E-05, O  II    , RCB ,    4
     4346.859,  2.8523E+00,  1.0373E-05, Fe II    , CM  ,    2
     4363.209,  2.8416E+00,  8.5659E-02, O  III   , CM  ,    2
     4387.929,  2.8256E+00,  4.4379E-03, He I     , RCBS,    3
     4416.268,  2.8074E+00,  3.8624E-05, Fe II    , CM  ,    2
     4437.553,  2.7940E+00,  7.0368E-04, He I     , RCBS,    3
     4457.946,  2.7812E+00,  1.4648E-05, Fe II    , CM  ,    2
     4471.502,  2.7728E+00,  3.4840E-02, He I     , RCBT,    3
     4541.594,  2.7300E+00,  1.9209E-04, He II    , RCAB,    1
     4566.837,  2.7149E+00,  1.1452E-03, Mg I     , C   ,    5
     4607.026,  2.6912E+00,  9.0931E-05, Fe III   , CM  ,    2
     4609.436,  2.6898E+00,  1.4120E-05, O  II    , RCB ,    4
     4625.391,  2.6805E+00,  1.4969E-05, Ar V     , CM  ,    2
     4658.051,  2.6617E+00,  1.5104E-03, Fe III   , CM  ,    2
     4667.010,  2.6566E+00,  4.6274E-05, Fe III   , CM  ,    2
     4685.702,  2.6460E+00,  5.3560E-03, He II    , RCAB,    1
     4701.535,  2.6371E+00,  5.1863E-04, Fe III   , CM  ,    2
     4711.262,  2.6317E+00,  1.2901E-02, Ar IV    , CM  ,    2
     4713.171,  2.6306E+00,  4.6265E-03, He I     , RCBT,    3
     4714.250,  2.6300E+00,  7.4061E-05, Ne IV    , CM  ,    2
     4715.657,  2.6292E+00,  2.1641E-05, Ne IV    , CM  ,    2
     4724.154,  2.6245E+00,  8.1694E-05, Ne IV    , CM  ,    2
     4725.568,  2.6237E+00,  7.5584E-05, Ne IV    , CM  ,    2
     4733.906,  2.6191E+00,  1.6684E-04, Fe III   , CM  ,    2
     4740.123,  2.6156E+00,  9.7758E-03, Ar IV    , CM  ,    2
     4754.687,  2.6076E+00,  2.7549E-04, Fe III   , CM  ,    2
     4769.431,  2.5996E+00,  1.7770E-04, Fe III   , CM  ,    2
     4777.683,  2.5951E+00,  8.0441E-05, Fe III   , CM  ,    2
     4814.544,  2.5752E+00,  3.0807E-05, Fe II    , CM  ,    2
     4859.321,  2.5515E+00,  2.7938E-04, He II    , RCAB,    1
     4861.333,  2.5504E+00,  1.0000E+00, H  I     , RCAB,    1
     4866.171,  2.5479E+00,  2.0744E-05, Fe IV    , CM  ,    2
     4867.948,  2.5469E+00,  7.4063E-05, Fe IV    , CM  ,    2
     4868.161,  2.5468E+00,  8.6480E-05, Fe IV    , CM  ,    2
     4869.015,  2.5464E+00,  1.7467E-05, Fe IV    , CM  ,    2
     4869.228,  2.5463E+00,  3.8999E-05, Fe IV    , CM  ,    2
     4880.996,  2.5401E+00,  8.2953E-04, Fe III   , CM  ,    2
     4888.634,  2.5362E+00,  2.8837E-05, Fe IV    , CM  ,    2
     4889.623,  2.5357E+00,  2.7764E-05, Fe II    , CM  ,    2
     4893.372,  2.5337E+00,  1.1002E-05, Fe VII   , CM  ,    2
     4899.968,  2.5303E+00,  1.2718E-04, Fe IV    , CM  ,    2
     4901.986,  2.5293E+00,  1.2833E-05, Fe IV    , CM  ,    2
     4903.068,  2.5287E+00,  1.3311E-04, Fe IV    , CM  ,    2
     4905.351,  2.5275E+00,  1.0098E-05, Fe II    , CM  ,    2
     4906.557,  2.5269E+00,  3.1096E-04, Fe IV    , CM  ,    2
     4917.974,  2.5210E+00,  9.6443E-05, Fe IV    , CM  ,    2
     4921.097,  2.5194E+00,  1.1972E-05, Fe IV    , CM  ,    2
     4921.931,  2.5190E+00,  9.3475E-03, He I     , RCBS,    3
     4924.529,  2.5177E+00,  1.3721E-05, O  II    , RCB ,    4
     4924.539,  2.5177E+00,  3.4444E-05, Fe III   , CM  ,    2
     4930.539,  2.5146E+00,  5.2275E-05, Fe III   , CM  ,    2
     4931.227,  2.5143E+00,  4.1836E-04, O  III   , CM  ,    2
     4958.911,  2.5002E+00,  1.2451E+00, O  III   , CM  ,    2
     4967.138,  2.4961E+00,  2.9330E-05, Fe VI    , CM  ,    2
     4972.475,  2.4934E+00,  6.1547E-05, Fe VI    , CM  ,    2
     4985.867,  2.4867E+00,  3.8108E-03, Fe III   , CM  ,    2
     4987.210,  2.4860E+00,  1.5308E-04, Fe III   , CM  ,    2
     4988.554,  2.4854E+00,  1.9010E-05, Fe VII   , CM  ,    2
     5006.843,  2.4763E+00,  3.5988E+00, O  III   , CM  ,    2
     5011.259,  2.4741E+00,  2.4234E-04, Fe III   , CM  ,    2
     5015.678,  2.4719E+00,  2.1926E-02, He I     , RCBS,    3
     5032.449,  2.4637E+00,  1.7344E-05, Fe IV    , CM  ,    2
     5032.677,  2.4636E+00,  1.1813E-05, Fe III   , CM  ,    2
     5033.589,  2.4631E+00,  4.0577E-05, Fe IV    , CM  ,    2
     5047.739,  2.4562E+00,  1.6815E-03, He I     , RCBS,    3
     5084.768,  2.4383E+00,  4.0088E-05, Fe III   , CM  ,    2
     5111.637,  2.4255E+00,  1.5491E-05, Fe II    , CM  ,    2
     5145.750,  2.4094E+00,  6.3848E-05, Fe VI    , CM  ,    2
     5158.792,  2.4034E+00,  1.3044E-04, Fe II    , CM  ,    2
     5158.894,  2.4033E+00,  1.5841E-05, Fe VII   , CM  ,    2
     5176.043,  2.3953E+00,  6.8958E-05, Fe VI    , CM  ,    2
     5191.822,  2.3881E+00,  8.5427E-04, Ar III   , CM  ,    2
     5197.901,  2.3853E+00,  9.7472E-05, N  I     , CM  ,    2
     5200.257,  2.3842E+00,  1.3911E-04, N  I     , CM  ,    2
     5233.761,  2.3689E+00,  1.1662E-04, Fe IV    , CM  ,    2
     5237.298,  2.3673E+00,  1.7792E-05, Fe IV    , CM  ,    2
     5261.633,  2.3564E+00,  4.6652E-05, Fe II    , CM  ,    2
     5270.403,  2.3525E+00,  1.1268E-03, Fe III   , CM  ,    2
     5273.364,  2.3511E+00,  2.6459E-05, Fe II    , CM  ,    2
     5277.805,  2.3492E+00,  1.0296E-05, Fe VI    , CM  ,    2
     5323.276,  2.3291E+00,  1.8532E-05, Cl IV    , CM  ,    2
     5333.661,  2.3246E+00,  1.2179E-05, Fe II    , CM  ,    2
     5335.179,  2.3239E+00,  3.5472E-05, Fe VI    , CM  ,    2
     5411.521,  2.2911E+00,  4.3088E-04, He II    , RCAB,    1
     5411.977,  2.2909E+00,  1.0022E-04, Fe III   , CM  ,    2
     5424.222,  2.2858E+00,  2.2071E-05, Fe VI    , CM  ,    2
     5426.636,  2.2847E+00,  1.2451E-05, Fe VI    , CM  ,    2
     5484.842,  2.2605E+00,  1.9758E-05, Fe VI    , CM  ,    2
     5517.709,  2.2470E+00,  4.2946E-04, Cl III   , CM  ,    2
     5537.873,  2.2388E+00,  3.0821E-04, Cl III   , CM  ,    2
     5577.339,  2.2230E+00,  1.6839E-04, O  I     , CM  ,    2
     5631.066,  2.2018E+00,  2.3136E-05, Fe VI    , CM  ,    2
     5676.952,  2.1840E+00,  2.6640E-05, Fe VI    , CM  ,    2
     5720.710,  2.1673E+00,  3.3114E-05, Fe VII   , CM  ,    2
     5754.595,  2.1545E+00,  2.1809E-04, N  II    , CM  ,    2
     5798.755,  2.1381E+00,  1.9520E-05, Fe IV    , CM  ,    2
     5800.269,  2.1376E+00,  1.9243E-05, Fe IV    , CM  ,    2
     5875.664,  2.1101E+00,  8.9728E-02, He I     , RCBT,    3
     6074.210,  2.0412E+00,  1.0016E-05, He II    , RCAB,    1
     6086.966,  2.0369E+00,  5.0447E-05, Fe VII   , CM  ,    2
     6118.272,  2.0265E+00,  1.1686E-05, He II    , RCAB,    1
     6170.705,  2.0092E+00,  1.3762E-05, He II    , RCAB,    1
     6233.828,  1.9889E+00,  1.6358E-05, He II    , RCAB,    1
     6300.304,  1.9679E+00,  1.0529E-02, O  I     , CM  ,    2
     6310.868,  1.9646E+00,  1.9659E-05, He II    , RCAB,    1
     6312.063,  1.9642E+00,  2.1736E-02, S  III   , CM  ,    2
     6363.776,  1.9483E+00,  3.3679E-03, O  I     , CM  ,    2
     6406.390,  1.9353E+00,  2.3940E-05, He II    , RCAB,    1
     6435.123,  1.9267E+00,  1.7970E-04, Ar V     , CM  ,    2
     6527.112,  1.8995E+00,  2.9546E-05, He II    , RCAB,    1
     6548.052,  1.8935E+00,  2.6958E-03, N  II    , CM  ,    2
     6560.087,  1.8900E+00,  7.2128E-04, He II    , RCAB,    1
     6562.819,  1.8892E+00,  2.8778E+00, H  I     , RCAB,    1
     6578.053,  1.8848E+00,  3.3570E-05, C  II    , RB  ,    4
     6582.882,  1.8834E+00,  3.3546E-05, C  II    , RB  ,    4
     6583.454,  1.8833E+00,  7.9314E-03, N  II    , CM  ,    2
     6678.152,  1.8566E+00,  2.5313E-02, He I     , RCBS,    3
     6683.210,  1.8552E+00,  3.7088E-05, He II    , RCAB,    1
     6716.440,  1.8460E+00,  3.9821E-02, S  II    , CM  ,    2
     6730.816,  1.8420E+00,  2.7927E-02, S  II    , CM  ,    2
     6734.416,  1.8411E+00,  2.5035E-04, Fe IV    , CM  ,    2
     6739.819,  1.8396E+00,  3.7996E-04, Fe IV    , CM  ,    2
     6761.380,  1.8337E+00,  1.1986E-04, Fe IV    , CM  ,    2
     6792.481,  1.8253E+00,  2.7281E-05, Fe IV    , CM  ,    2
     6890.910,  1.7992E+00,  4.7479E-05, He II    , RCAB,    1
     6997.097,  1.7719E+00,  5.8431E-05, Fe IV    , CM  ,    2
     7005.826,  1.7697E+00,  3.8185E-04, Ar V     , CM  ,    2
     7036.249,  1.7621E+00,  1.0967E-05, Fe IV    , CM  ,    2
     7065.249,  1.7548E+00,  1.9915E-02, He I     , RCBT,    3
     7135.792,  1.7375E+00,  4.3643E-02, Ar III   , CM  ,    2
     7170.698,  1.7290E+00,  4.6285E-04, Ar IV    , CM  ,    2
     7170.956,  1.7290E+00,  1.7454E-05, Fe IV    , CM  ,    2
     7177.531,  1.7274E+00,  6.2244E-05, He II    , RCAB,    1
     7183.993,  1.7258E+00,  5.9621E-05, Fe IV    , CM  ,    2
     7191.228,  1.7241E+00,  4.8858E-05, Fe IV    , CM  ,    2
     7192.366,  1.7238E+00,  2.9113E-05, Fe IV    , CM  ,    2
     7222.764,  1.7166E+00,  1.0233E-04, Fe IV    , CM  ,    2
     7231.327,  1.7145E+00,  4.7165E-05, C  II    , RB  ,    4
     7236.416,  1.7133E+00,  4.7132E-05, C  II    , RB  ,    4
     7237.166,  1.7132E+00,  4.7127E-05, C  II    , RB  ,    4
     7237.772,  1.7130E+00,  3.3737E-04, Ar IV    , CM  ,    2
     7263.328,  1.7070E+00,  3.8546E-04, Ar IV    , CM  ,    2
     7281.351,  1.7028E+00,  5.9268E-03, He I     , RCBS,    3
     7291.469,  1.7004E+00,  1.7284E-05, Ca II    , CM  ,    2
     7318.923,  1.6940E+00,  2.9654E-03, O  II    , CM  ,    2
     7319.989,  1.6938E+00,  8.9707E-03, O  II    , CM  ,    2
     7323.888,  1.6929E+00,  1.1687E-05, Ca II    , CM  ,    2
     7329.665,  1.6915E+00,  4.9156E-03, O  II    , CM  ,    2
     7330.735,  1.6913E+00,  4.7557E-03, O  II    , CM  ,    2
     7332.154,  1.6910E+00,  6.7597E-05, Ar IV    , CM  ,    2
     7377.829,  1.6805E+00,  1.8559E-05, Ni II    , CM  ,    2
     7530.543,  1.6464E+00,  1.0520E-04, Cl IV    , CM  ,    2
     7592.764,  1.6329E+00,  8.3961E-05, He II    , RCAB,    1
     7637.515,  1.6234E+00,  1.9861E-05, Fe II    , CM  ,    2
     7686.926,  1.6129E+00,  1.4010E-05, Fe II    , CM  ,    2
     7751.109,  1.5996E+00,  1.0457E-02, Ar III   , CM  ,    2
     7925.017,  1.5645E+00,  1.5305E-05, Fe IV    , CM  ,    2
     8045.624,  1.5410E+00,  2.4311E-04, Cl IV    , CM  ,    2
     8236.787,  1.5052E+00,  1.1751E-04, He II    , RCAB,    1
     8433.661,  1.4701E+00,  1.1066E-05, Cl III   , CM  ,    2
     8437.955,  1.4694E+00,  2.8916E-03, H  I     , RCAB,    1
     8467.254,  1.4643E+00,  3.4353E-03, H  I     , RCAB,    1
     8480.859,  1.4619E+00,  1.0763E-05, Cl III   , CM  ,    2
     8500.010,  1.4586E+00,  1.0211E-05, Cl III   , CM  ,    2
     8502.483,  1.4582E+00,  4.1253E-03, H  I     , RCAB,    1
     8545.383,  1.4509E+00,  5.0088E-03, H  I     , RCAB,    1
     8578.697,  1.4453E+00,  6.4697E-05, Cl II    , CM  ,    2
     8598.392,  1.4419E+00,  6.1671E-03, H  I     , RCAB,    1
     8616.950,  1.4388E+00,  2.2297E-04, Fe II    , CM  ,    2
     8665.018,  1.4309E+00,  7.7363E-03, H  I     , RCAB,    1
     8728.939,  1.4204E+00,  2.4315E-05, Fe III   , CM  ,    2
     8750.472,  1.4169E+00,  9.8542E-03, H  I     , RCAB,    1
     8829.391,  1.4042E+00,  4.0088E-05, S  III   , CM  ,    2
     8838.213,  1.4028E+00,  1.6992E-05, Fe III   , CM  ,    2
     8862.783,  1.3989E+00,  1.2828E-02, H  I     , RCAB,    1
     8891.929,  1.3943E+00,  7.4014E-05, Fe II    , CM  ,    2
     9014.910,  1.3753E+00,  1.7135E-02, H  I     , RCAB,    1
     9051.951,  1.3697E+00,  5.4741E-05, Fe II    , CM  ,    2
     9068.620,  1.3672E+00,  1.3524E-01, S  III   , CM  ,    2
     9123.599,  1.3589E+00,  1.6832E-05, Cl II    , CM  ,    2
     9226.627,  1.3438E+00,  4.4743E-05, Fe II    , CM  ,    2
     9229.014,  1.3434E+00,  2.3652E-02, H  I     , RCAB,    1
     9344.934,  1.3268E+00,  1.7214E-04, He II    , RCAB,    1
     9367.051,  1.3236E+00,  1.0667E-05, He II    , RCAB,    1
     9463.583,  1.3101E+00,  9.7425E-04, He I     , RCBT,    3
     9470.942,  1.3091E+00,  1.2634E-05, Fe II    , CM  ,    2
     9530.619,  1.3009E+00,  3.3971E-01, S  III   , CM  ,    2
     9542.082,  1.2993E+00,  1.2840E-05, He II    , RCAB,    1
     9545.969,  1.2988E+00,  3.3949E-02, H  I     , RCAB,    1
     9701.273,  1.2780E+00,  3.2179E-05, Fe III   , CM  ,    2
     9762.166,  1.2700E+00,  1.5638E-05, He II    , RCAB,    1
     9850.238,  1.2587E+00,  2.7231E-05, C  I     , CM  ,    2
     9942.181,  1.2471E+00,  2.0556E-05, Fe III   , CM  ,    2
    10045.276,  1.2343E+00,  1.9349E-05, He II    , RCAB,    1
    10049.369,  1.2338E+00,  5.1336E-02, H  I     , RCAB,    1
    10123.592,  1.2247E+00,  1.3416E-03, He II    , RCAB,    1
    10286.729,  1.2053E+00,  8.0354E-04, S  II    , CM  ,    2
    10320.488,  1.2013E+00,  1.0928E-03, S  II    , CM  ,    2
    10336.408,  1.1995E+00,  7.9958E-04, S  II    , CM  ,    2
    10370.494,  1.1955E+00,  3.8224E-04, S  II    , CM  ,    2
    10419.826,  1.1899E+00,  2.4348E-05, He II    , RCAB,    1
    10830.171,  1.1448E+00,  1.6668E-01, He I     , RCBT,    3
    10933.628,  1.1340E+00,  3.1257E-05, He II    , RCAB,    1
    10938.086,  1.1335E+00,  8.3188E-02, H  I     , RCAB,    1
    11133.181,  1.1136E+00,  1.4216E-05, Fe IV    , CM  ,    2
    11626.414,  1.0664E+00,  2.6778E-04, He II    , RCAB,    1
    11673.251,  1.0621E+00,  4.1095E-05, He II    , RCAB,    1
    11900.000,  1.0419E+00,  4.6022E-05, Ni II    , CHP ,    4
    11910.154,  1.0410E+00,  7.7714E-05, Ni II    , CM  ,    2
    11969.113,  1.0359E+00,  1.7035E-03, He I     , RCBT,    3
    12485.394,  9.9303E-01,  1.3674E-05, Fe II    , CM  ,    2
    12527.485,  9.8970E-01,  1.1721E-03, He I     , RCBT,    3
    12566.768,  9.8660E-01,  2.4878E-03, Fe II    , CM  ,    2
    12703.435,  9.7599E-01,  1.3887E-05, Fe II    , CM  ,    2
    12784.922,  9.6977E-01,  4.9224E-03, He I     , RCBT,    3
    12787.728,  9.6956E-01,  3.0329E-05, Fe II    , CM  ,    2
    12790.501,  9.6935E-01,  1.6424E-03, He I     , RCBS,    3
    12812.851,  9.6766E-01,  5.5665E-05, He II    , RCAB,    1
    12818.070,  9.6726E-01,  1.5020E-01, H  I     , RCAB,    1
    12942.664,  9.5795E-01,  6.5953E-05, Fe II    , CM  ,    2
    12968.430,  9.5605E-01,  5.6120E-04, He I     , RCBS,    3
    12977.696,  9.5536E-01,  1.2950E-05, Fe II    , CM  ,    2
    13205.500,  9.3888E-01,  6.7642E-04, Fe II    , CM  ,    2
    13277.740,  9.3377E-01,  3.7501E-05, Fe II    , CM  ,    2
    13492.860,  9.1889E-01,  1.4565E-05, Fe VI    , CM  ,    2
    13718.120,  9.0380E-01,  3.9476E-04, Fe II    , CM  ,    2
    14760.385,  8.3998E-01,  7.8190E-05, He II    , RCAB,    1
    15083.652,  8.2198E-01,  4.7118E-04, He I     , RCBS,    3
    15260.555,  8.1245E-01,  1.1640E-03, H  I     , RCAB,    1
    15334.750,  8.0852E-01,  2.3194E-05, Fe II    , CM  ,    2
    15341.807,  8.0815E-01,  1.3690E-03, H  I     , RCAB,    1
    15412.185,  8.0446E-01,  1.6320E-05, Fe IV    , CM  ,    2
    15438.938,  8.0306E-01,  1.6256E-03, H  I     , RCAB,    1
    15442.897,  8.0286E-01,  1.9960E-05, Fe IV    , CM  ,    2
    15556.466,  7.9699E-01,  1.9511E-03, H  I     , RCAB,    1
    15700.679,  7.8967E-01,  2.3684E-03, H  I     , RCAB,    1
    15880.559,  7.8073E-01,  2.9233E-03, H  I     , RCAB,    1
    15994.775,  7.7515E-01,  1.1316E-05, Fe II    , CM  ,    2
    16109.330,  7.6964E-01,  3.6590E-03, H  I     , RCAB,    1
    16407.210,  7.5567E-01,  4.6608E-03, H  I     , RCAB,    1
    16435.527,  7.5437E-01,  6.4539E-04, Fe II    , CM  ,    2
    16623.880,  7.4582E-01,  1.0589E-05, Fe IV    , CM  ,    2
    16768.827,  7.3937E-01,  1.6968E-05, Fe II    , CM  ,    2
    16806.538,  7.3771E-01,  6.0717E-03, H  I     , RCAB,    1
    17002.497,  7.2921E-01,  2.4645E-03, He I     , RCBT,    3
    17362.127,  7.1411E-01,  8.1160E-03, H  I     , RCAB,    1
    18000.210,  6.8879E-01,  1.1460E-05, Fe II    , CM  ,    2
    18094.010,  6.8522E-01,  1.2959E-04, Fe II    , CM  ,    2
